0.2,0.795261,902.821,797.835
0.2,0.800822,902.509,798.611
0.2,0.806388,902.713,799.818
0.2,0.81196,904.423,802.425
0.2,0.817541,921.44,814.987
0.2,0.823131,977.628,840.969
0.2,0.828732,900.817,791.862
0.2,0.834345,959.017,825.681
0.2,0.839972,908.261,809.204
0.2,0.845613,899.312,797.311
0.2,0.851271,1005.47,882.744
0.2,0.856946,901.856,795.085
0.2,0.862638,902.353,796.531
0.2,0.868349,901.265,792.586
0.2,0.874081,912.336,808.123
0.2,0.879833,971.88,830.38
0.2,0.885608,898.156,787.322
0.2,0.891406,898.961,789.3
0.2,0.89723,901.661,792.94
0.2,0.903082,892.472,791.096
0.2,0.908964,894.223,792.719
0.2,0.91488,894.295,791.385
0.2,0.920835,892.241,790.561
0.2,0.926833,890.132,788.051
0.2,0.932881,888.06,782.591
0.2,0.938988,886.41,786.157
0.2,0.945164,882.972,782.832
0.2,0.951421,987.296,875.864
0.2,0.957777,889.579,795.272
0.2,0.964251,884.131,785.913
0.2,0.970867,873.619,776.027
0.2,0.977655,869.567,775.415
0.2,0.98465,871.823,783.174
0.2,0.991895,901.999,810.794
0.2,0.999441,941.684,848.769
0.2,1.00735,857.267,792.852
0.2,1.01569,993.377,900.244
0.2,1.02454,1016.5,929.368
0.2,1.03399,819.842,761.154
0.2,1.04416,822.864,761.696
0.2,1.05515,812.325,755.016
0.2,1.0671,797.211,748.682
0.2,1.08015,791.354,743.073
0.2,1.09446,776.232,723.462
0.2,1.11021,772.962,720.185
0.2,1.12758,990.851,933.405
0.2,1.14678,1056.17,996.407
0.2,1.16804,887.055,800.21
0.2,1.1893,1018.94,937.493
0.2,1.2085,807.569,747.926
0.2,1.22587,861.709,798.01
0.2,1.24162,925.801,825.841
0.2,1.25593,880.379,791.935
0.2,1.26898,866.067,771.392
0.2,1.28093,883.132,777.562
0.2,1.29192,892.547,783.673
0.2,1.30209,900.538,788.387
0.2,1.31154,907.363,793.337
0.2,1.32039,895.59,781.626
0.2,1.32873,903.098,788.754
0.2,1.33664,900.465,789.271
0.2,1.34419,900.005,794.072
0.2,1.35143,905.01,800.365
0.2,1.35843,892.448,796.205
0.2,1.36521,894.748,802.197
0.2,1.37183,893.791,802.763
0.2,1.3783,1035.9,906.67
0.2,1.38466,906.189,814.477
0.2,1.39092,925.373,839.299
0.2,1.39709,923.33,820.536
0.2,1.4032,890.534,801.948
0.2,1.40925,941.077,836.352
0.2,1.41525,965.542,859.26
0.2,1.4212,908.421,819.736
0.2,1.42712,910.647,822.124
0.2,1.433,1020,900.958
0.2,1.43885,907.433,821.351
0.2,1.44468,938.851,837.894
0.2,1.45047,891.046,809.205
0.2,1.45625,888.244,807.894
0.2,1.462,900.342,818.824
0.2,1.46773,902.303,816.36
0.2,1.47344,901.919,816.472
0.2,1.47914,903.834,816.926
0.2,1.48481,904.147,814.812
0.2,1.49047,899.042,811.274
0.2,1.49611,898.768,812.634
0.2,1.50174,895.545,811.346
0.2,1.50735,900.467,814.044
0.2,1.51295,909.792,818.345
0.2,1.51854,1005.21,889.213
0.2,1.52412,914.436,824.65
0.2,1.52969,906.942,817.811
0.2,1.53526,959.449,857.387
0.2,1.54082,912.05,820.109
0.2,1.54638,909.451,817.013
0.2,1.55193,903.339,811.885
0.2,1.55749,902.552,812.149
0.2,1.56305,902.347,811.685
0.2,1.56861,901.955,812.125
0.2,1.57417,900.094,809.785
0.2,1.57974,964.267,859.051
0.2,1.58532,914.115,818.855
0.2,1.59091,914.15,821.638
0.2,1.5965,908.719,816.288
0.2,1.60211,909.267,814.437
0.2,1.60772,911.801,815.054
0.2,1.61335,909.799,814.33
0.2,1.61899,913.878,817.833
0.2,1.62464,913.477,818.889
0.2,1.6303,913.593,819.285
0.2,1.63598,913.895,818.09
0.2,1.64167,908.612,814.21
0.2,1.64737,910.406,814.255
0.2,1.65309,907.846,811.924
0.2,1.65882,907.762,811.819
0.2,1.66456,909.155,812.8
0.2,1.67031,908.919,812.629
0.2,1.67607,907.953,812.546
0.2,1.68184,906.058,811.601
0.2,1.68763,904.078,809.602
0.2,1.69342,913.181,815.513
0.2,1.69922,909.123,811.628
0.2,1.70503,905.316,809.05
0.2,1.71085,905.33,808.219
0.2,1.71668,904.325,808.077
0.2,1.72252,904.947,809.188
0.2,1.72836,902.228,808.676
0.2,1.73421,901.587,808.766
0.2,1.74006,900.88,807.001
0.2,1.74592,895.019,802.232
0.2,1.75179,900.977,807.884
0.2,1.75767,896.213,800.594
0.2,1.76354,899.835,802.881
0.2,1.76943,896.522,801.674
0.2,1.77532,902.589,808.996
0.2,1.78122,902.655,806.363
0.2,1.78712,912.133,813.172
0.2,1.79302,911.987,812.092
0.2,1.79894,907.173,807.288
0.2,1.80486,903.275,805.547
0.2,1.81078,906.031,807.406
0.2,1.81671,905.254,807.234
0.2,1.82265,912.727,813.008
0.2,1.82859,915.221,815.131
0.2,1.83454,916.058,815.528
0.2,1.8405,921.404,818.771
0.2,1.84647,917.727,815.819
0.2,1.85244,917.636,815.866
0.2,1.85842,922.401,818.208
0.2,1.86441,929.221,823.129
0.2,1.87041,937.662,829.392
0.2,1.87642,945.591,836.348
0.2,1.88243,905.03,807.419
0.2,1.88845,901.715,805.383
0.2,1.89448,898.446,803.21
0.2,1.90053,897.98,803.181
0.2,1.90657,899.737,804.186
0.2,1.91263,895.352,799.577
0.2,1.9187,896.396,800.027
0.2,1.92477,899.37,803.044
0.2,1.93085,895.437,800.709
